"Source";"Target";"weight";"first_year";"last_year";"Fryslân";"Gelderland";"Limburg";"Noord-Holland";"Overijssel";"UGV";"Zuid-Holland";"Noord-Brabant";"Drenthe";"Groningen";"Zeeland";"Flevoland";"frac_Fryslân";"frac_Gelderland";"frac_Limburg";"frac_Noord-Holland";"frac_Overijssel";"frac_UGV";"frac_Zuid-Holland";"frac_Noord-Brabant";"frac_Drenthe";"frac_Groningen";"frac_Zeeland";"frac_Flevoland"
"D01D";"D06N";5;"2016";"2024";0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D01D";"D06P";2;"2016";"2019";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"D01D";"D07B";12;"2017";"2023";0;5;3;2;0;0;0;2;0;0;0;0;0;0.416666666666667;0.25;0.166666666666667;0;0;0;0.166666666666667;0;0;0;0
"D01D";"D21C";1;"2015";"2015";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"D01D";"D21H";9;"2015";"2019";0;0;6;0;0;0;0;3;0;0;0;0;0;0;0.666666666666667;0;0;0;0;0.333333333333333;0;0;0;0
"D01D";"E01C";24;"2013";"2024";0;1;0;0;21;0;0;2;0;0;0;0;0;0.0416666666666667;0;0;0.875;0;0;0.0833333333333333;0;0;0;0
"D01D";"E04C";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01D";"E21B";1;"2024";"2024";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D01D";"F26B";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01D";"F41H";11;"2014";"2023";0;0;6;0;0;0;0;5;0;0;0;0;0;0;0.545454545454545;0;0;0;0;0.454545454545455;0;0;0;0
"D01D";"G01F";1;"2015";"2015";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D01D";"G01H";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01D";"G01N";1;"2017";"2017";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"D01D";"G02B";1;"2019";"2019";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D01D";"G11B";1;"2015";"2015";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01D";"H01B";4;"2014";"2023";0;2;0;0;2;0;0;0;0;0;0;0;0;0.5;0;0;0.5;0;0;0;0;0;0;0
"D01D";"H01M";6;"2014";"2023";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01D";"H03K";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01D";"H05B";2;"2015";"2018";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01D";"H05K";2;"2020";"2023";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D01D";"H10N";1;"2024";"2024";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"D01H";3;"2015";"2020";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"D02G";54;"2013";"2024";0;13;9;4;0;0;1;27;0;0;0;0;0;0.240740740740741;0.166666666666667;0.0740740740740741;0;0;0.0185185185185185;0.5;0;0;0;0
"D01F";"D02J";12;"2015";"2022";0;3;1;2;0;0;0;6;0;0;0;0;0;0.25;0.0833333333333333;0.166666666666667;0;0;0;0.5;0;0;0;0
"D01F";"D03D";13;"2014";"2024";0;0;0;1;2;0;0;10;0;0;0;0;0;0;0;0.0769230769230769;0.153846153846154;0;0;0.769230769230769;0;0;0;0
"D01F";"D04B";2;"2016";"2017";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"D04C";1;"2017";"2017";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"D04H";31;"2013";"2024";0;4;1;0;4;0;6;14;0;0;2;0;0;0.129032258064516;0.032258064516129;0;0.129032258064516;0;0.193548387096774;0.451612903225806;0;0;0.0645161290322581;0
"D01F";"D05C";2;"2022";"2024";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D01F";"D06M";19;"2013";"2023";0;9;0;0;2;0;0;8;0;0;0;0;0;0.473684210526316;0;0;0.105263157894737;0;0;0.421052631578947;0;0;0;0
"D01F";"D06N";5;"2013";"2024";0;1;0;0;2;0;0;2;0;0;0;0;0;0.2;0;0;0.4;0;0;0.4;0;0;0;0
"D01F";"D06P";5;"2014";"2019";0;1;0;2;0;0;0;2;0;0;0;0;0;0.2;0;0.4;0;0;0;0.4;0;0;0;0
"D01F";"D07B";9;"2014";"2023";0;1;3;0;0;0;0;5;0;0;0;0;0;0.111111111111111;0.333333333333333;0;0;0;0;0.555555555555556;0;0;0;0
"D01F";"D21C";2;"2015";"2020";0;1;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0
"D01F";"D21H";26;"2013";"2023";0;14;6;1;2;0;0;3;0;0;0;0;0;0.538461538461538;0.230769230769231;0.0384615384615385;0.0769230769230769;0;0;0.115384615384615;0;0;0;0
"D01F";"E01C";19;"2013";"2024";0;1;0;0;12;0;0;4;0;0;2;0;0;0.0526315789473684;0;0;0.631578947368421;0;0;0.210526315789474;0;0;0.105263157894737;0
"D01F";"E04B";5;"2016";"2022";0;0;1;0;0;0;0;4;0;0;0;0;0;0;0.2;0;0;0;0;0.8;0;0;0;0
"D01F";"F16B";1;"2024";"2024";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D01F";"F16D";3;"2014";"2020";0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D01F";"F16L";5;"2013";"2021";0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D01F";"F26B";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"F41H";19;"2013";"2023";0;5;7;0;0;0;0;7;0;0;0;0;0;0.263157894736842;0.368421052631579;0;0;0;0;0.368421052631579;0;0;0;0
"D01F";"G01H";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"G01N";1;"2015";"2015";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"G03F";1;"2022";"2022";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"H01B";5;"2014";"2023";0;2;0;1;2;0;0;0;0;0;0;0;0;0.4;0;0.2;0.4;0;0;0;0;0;0;0
"D01F";"H01F";1;"2024";"2024";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D01F";"H01M";4;"2016";"2023";0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0.25;0;0;0;0.75;0;0;0;0
"D01F";"H01Q";1;"2018";"2018";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"H03K";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01F";"H05B";1;"2024";"2024";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D01F";"H05K";3;"2018";"2023";0;1;0;0;2;0;0;0;0;0;0;0;0;0.333333333333333;0;0;0.666666666666667;0;0;0;0;0;0;0
"D01F";"H10N";1;"2024";"2024";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D01G";"D04H";2;"2022";"2024";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D01G";"D06M";1;"2019";"2019";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D01H";"D02G";2;"2014";"2015";0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D01H";"D02J";2;"2014";"2015";0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D01H";"D21H";1;"2015";"2015";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D02G";"D02J";11;"2013";"2023";0;4;1;2;0;0;1;3;0;0;0;0;0;0.363636363636364;0.0909090909090909;0.181818181818182;0;0;0.0909090909090909;0.272727272727273;0;0;0;0
"D02G";"D03D";20;"2013";"2019";1;0;3;0;1;0;0;15;0;0;0;0;0.05;0;0.15;0;0.05;0;0;0.75;0;0;0;0
"D02G";"D04B";12;"2013";"2023";0;0;4;0;0;1;0;7;0;0;0;0;0;0;0.333333333333333;0;0;0.0833333333333333;0;0.583333333333333;0;0;0;0
"D02G";"D04C";10;"2013";"2023";0;0;3;0;0;0;0;7;0;0;0;0;0;0;0.3;0;0;0;0;0.7;0;0;0;0
"D02G";"D04H";4;"2014";"2024";1;0;0;2;0;0;1;0;0;0;0;0;0.25;0;0;0.5;0;0;0.25;0;0;0;0;0
"D02G";"D05C";2;"2018";"2023";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0
"D02G";"D06B";1;"2022";"2022";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D02G";"D06M";14;"2013";"2021";0;6;1;0;0;0;0;7;0;0;0;0;0;0.428571428571429;0.0714285714285714;0;0;0;0;0.5;0;0;0;0
"D02G";"D06N";1;"2018";"2018";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D02G";"D06P";3;"2013";"2022";0;2;0;0;0;0;0;1;0;0;0;0;0;0.666666666666667;0;0;0;0;0;0.333333333333333;0;0;0;0
"D02G";"D07B";17;"2014";"2024";2;2;4;2;0;0;0;7;0;0;0;0;0.117647058823529;0.117647058823529;0.235294117647059;0.117647058823529;0;0;0;0.411764705882353;0;0;0;0
"D02G";"D21H";2;"2013";"2015";0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D02G";"E01C";4;"2013";"2024";0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D02G";"F16L";5;"2013";"2021";0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D02G";"F41H";15;"2013";"2023";0;6;5;0;0;0;0;4;0;0;0;0;0;0.4;0.333333333333333;0;0;0;0;0.266666666666667;0;0;0;0
"D02G";"G01N";3;"2015";"2018";0;0;1;0;0;0;0;2;0;0;0;0;0;0;0.333333333333333;0;0;0;0;0.666666666666667;0;0;0;0
"D02G";"G02B";4;"2013";"2021";0;2;0;0;0;0;0;2;0;0;0;0;0;0.5;0;0;0;0;0;0.5;0;0;0;0
"D02G";"H05K";1;"2019";"2019";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D02J";"D04H";2;"2020";"2021";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1
"D02J";"D05C";1;"2023";"2023";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D03C";"G06F";2;"2016";"2017";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D03D";"D04B";8;"2013";"2017";0;0;2;0;0;0;0;6;0;0;0;0;0;0;0.25;0;0;0;0;0.75;0;0;0;0
"D03D";"D04C";4;"2014";"2015";0;0;2;0;0;0;0;2;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0
"D03D";"D04H";12;"2014";"2021";1;0;2;1;1;2;0;5;0;0;0;0;0.0833333333333333;0;0.166666666666667;0.0833333333333333;0.0833333333333333;0.166666666666667;0;0.416666666666667;0;0;0;0
"D03D";"D05C";10;"2017";"2024";0;0;0;0;5;2;0;3;0;0;0;0;0;0;0;0;0.5;0.2;0;0.3;0;0;0;0
"D03D";"D06C";2;"2013";"2015";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0.5;0;0;0.5;0;0;0;0
"D03D";"D06M";8;"2013";"2024";0;0;1;0;2;0;0;5;0;0;0;0;0;0;0.125;0;0.25;0;0;0.625;0;0;0;0
"D03D";"D06N";14;"2014";"2024";0;0;1;0;5;2;0;6;0;0;0;0;0;0;0.0714285714285714;0;0.357142857142857;0.142857142857143;0;0.428571428571429;0;0;0;0
"D03D";"D06P";1;"2017";"2017";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D03D";"E01C";7;"2013";"2024";0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D03D";"F16G";18;"2014";"2023";0;0;5;0;0;0;0;13;0;0;0;0;0;0;0.277777777777778;0;0;0;0;0.722222222222222;0;0;0;0
"D03D";"F21S";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D03D";"F21V";2;"2013";"2017";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D03D";"F21Y";2;"2013";"2017";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D03D";"F23D";3;"2016";"2019";0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"D03D";"F24H";1;"2019";"2019";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"D03D";"F41H";10;"2013";"2021";0;0;3;0;0;0;0;7;0;0;0;0;0;0;0.3;0;0;0;0;0.7;0;0;0;0
"D03D";"G03G";1;"2013";"2013";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"D03D";"H01B";2;"2013";"2013";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0
"D03D";"H01Q";2;"2014";"2018";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D03D";"H04B";1;"2015";"2015";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D03D";"H05K";4;"2013";"2019";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04B";"D04C";10;"2014";"2023";0;0;4;0;0;0;0;6;0;0;0;0;0;0;0.4;0;0;0;0;0.6;0;0;0;0
"D04B";"D04H";1;"2013";"2013";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D04B";"D07B";1;"2016";"2016";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"D04B";"F16L";1;"2016";"2016";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"D04B";"F21V";1;"2019";"2019";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04B";"G01L";1;"2024";"2024";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D04B";"G06F";1;"2017";"2017";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04B";"H01Q";1;"2017";"2017";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04B";"H04L";1;"2017";"2017";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04B";"H05K";2;"2016";"2017";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04C";"D06M";9;"2014";"2024";0;0;2;0;0;0;0;7;0;0;0;0;0;0;0.222222222222222;0;0;0;0;0.777777777777778;0;0;0;0
"D04C";"D07B";17;"2014";"2024";0;0;5;0;0;0;0;12;0;0;0;0;0;0;0.294117647058824;0;0;0;0;0.705882352941177;0;0;0;0
"D04C";"F16G";7;"2017";"2023";0;0;3;0;0;0;0;4;0;0;0;0;0;0;0.428571428571429;0;0;0;0;0.571428571428571;0;0;0;0
"D04H";"D05C";20;"2013";"2021";0;6;2;0;0;5;0;7;0;0;0;0;0;0.3;0.1;0;0;0.25;0;0.35;0;0;0;0
"D04H";"D06B";2;"2015";"2017";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"D06C";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"D06H";1;"2020";"2020";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D04H";"D06M";5;"2015";"2022";0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0.2;0;0;0;0.8;0;0;0;0
"D04H";"D06N";31;"2013";"2024";0;14;2;0;0;6;0;9;0;0;0;0;0;0.451612903225806;0.0645161290322581;0;0;0.193548387096774;0;0.290322580645161;0;0;0;0
"D04H";"D07B";5;"2017";"2023";0;3;0;2;0;0;0;0;0;0;0;0;0;0.6;0;0.4;0;0;0;0;0;0;0;0
"D04H";"D21H";17;"2014";"2023";0;10;0;0;1;0;0;6;0;0;0;0;0;0.588235294117647;0;0;0.0588235294117647;0;0;0.352941176470588;0;0;0;0
"D04H";"D21J";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"E01C";2;"2016";"2018";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D04H";"E04B";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"E04D";6;"2015";"2024";0;3;0;0;0;0;0;1;0;2;0;0;0;0.5;0;0;0;0;0;0.166666666666667;0;0.333333333333333;0;0
"D04H";"F16L";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"F27D";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"F41H";8;"2016";"2021";0;0;3;0;0;0;0;5;0;0;0;0;0;0;0.375;0;0;0;0;0.625;0;0;0;0
"D04H";"G01N";2;"2015";"2017";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.5;0;0;0;0.5;0;0;0;0
"D04H";"G02B";1;"2019";"2019";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D04H";"G09F";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"H01B";8;"2015";"2023";0;2;0;0;2;0;0;4;0;0;0;0;0;0.25;0;0;0.25;0;0;0.5;0;0;0;0
"D04H";"H01M";3;"2020";"2023";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"H03K";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"H05B";2;"2015";"2018";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D04H";"H05K";7;"2015";"2023";0;1;0;0;2;0;0;4;0;0;0;0;0;0.142857142857143;0;0;0.285714285714286;0;0;0.571428571428571;0;0;0;0
"D04H";"H10N";1;"2024";"2024";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D05B";"D05C";1;"2013";"2013";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"D05C";"D06H";4;"2018";"2020";0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0
"D05C";"D06N";44;"2014";"2024";0;7;2;0;6;11;0;18;0;0;0;0;0;0.159090909090909;0.0454545454545455;0;0.136363636363636;0.25;0;0.409090909090909;0;0;0;0
"D05C";"E01C";20;"2013";"2024";0;0;0;7;8;0;0;5;0;0;0;0;0;0;0;0.35;0.4;0;0;0.25;0;0;0;0
"D05C";"F21S";8;"2014";"2021";0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D05C";"F21V";8;"2013";"2021";0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D05C";"F21Y";1;"2017";"2017";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D05C";"G08B";8;"2013";"2021";0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06B";"D06F";3;"2019";"2021";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06B";"D06M";5;"2013";"2017";0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0.2;0;0.2;0.6;0;0;0;0
"D06B";"D06N";2;"2015";"2017";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06B";"D06P";3;"2016";"2024";0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0.333333333333333;0;0.666666666666667;0;0
"D06B";"F16C";1;"2017";"2017";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D06C";"D06F";1;"2014";"2014";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06C";"D06M";2;"2024";"2024";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0
"D06C";"E01C";1;"2013";"2013";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D06C";"F41H";3;"2017";"2024";0;0;2;0;0;0;0;1;0;0;0;0;0;0;0.666666666666667;0;0;0;0;0.333333333333333;0;0;0;0
"D06C";"G09F";1;"2018";"2018";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"D06F";"D06H";2;"2015";"2015";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D06F";"D06L";5;"2014";"2024";0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0.2;0;0;0;0.8;0;0;0;0
"D06F";"D06M";7;"2014";"2020";0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0.428571428571429;0.571428571428571;0;0;0;0
"D06F";"E03C";1;"2023";"2023";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"D06F";"F01K";2;"2017";"2019";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F04B";6;"2014";"2019";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F16B";2;"2016";"2018";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F16F";1;"2019";"2019";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F16G";1;"2022";"2022";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F16H";1;"2019";"2019";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F16K";3;"2018";"2024";0;1;0;0;0;0;1;1;0;0;0;0;0;0.333333333333333;0;0;0;0;0.333333333333333;0.333333333333333;0;0;0;0
"D06F";"F16L";2;"2018";"2019";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F16M";3;"2016";"2018";0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0.666666666666667;0;0;0;0.333333333333333
"D06F";"F22B";69;"2013";"2024";0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F22D";1;"2017";"2017";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F24D";2;"2021";"2023";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"F26B";1;"2019";"2019";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D06F";"F28G";2;"2018";"2019";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"G01B";1;"2018";"2018";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"G01F";5;"2014";"2024";0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0.4;0.6;0;0;0;0
"D06F";"G01G";2;"2014";"2015";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0
"D06F";"G01J";1;"2015";"2015";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D06F";"G01K";1;"2022";"2022";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"G01N";11;"2015";"2022";0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0.909090909090909;0.0909090909090909;0;0;0;0
"D06F";"G05B";5;"2020";"2023";0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0.2;0;0;0;0.8;0;0;0;0
"D06F";"G06F";2;"2020";"2021";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"G06K";4;"2014";"2023";0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0.25;0.75;0;0;0;0
"D06F";"G06N";3;"2020";"2023";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"G06Q";1;"2017";"2017";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D06F";"G06V";2;"2022";"2023";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"G07F";3;"2017";"2023";0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"D06F";"H01B";1;"2018";"2018";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"H01F";1;"2014";"2014";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"D06F";"H01H";2;"2016";"2018";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
